ClaimsPerUniquePhysician,ClaimsPerBeneficiary,ClaimAnomalyRate
3.7777777777777777,1.096774193548387,0.029411764705882353
4.285714285714286,1.1111111111111112,0.07777777777777778
3.235294117647059,1.2941176470588236,0.21818181818181817
5.56,1.208695652173913,0.28776978417266186
2.7804878048780486,1.1573604060913705,0.14035087719298245
2.333333333333333,1.0,0.42857142857142855
1.8333333333333333,1.0,0.09090909090909091
0.9,1.0,0.3333333333333333
1.25,1.0,0.2
125.0,1.7605633802816902,0.128
2.0,1.0,0.0
1.25,1.0,1.0
3.0,1.0,1.0
3.0,1.0909090909090908,1.0
3.0,1.5,0.0
6.0,1.3333333333333333,0.08333333333333333
6.0,1.0,0.16666666666666666
2.7142857142857144,1.0,1.0
1.5,1.0,1.0
1.0,1.0,1.0
33.0,1.5529411764705885,0.1590909090909091
38.0,1.558974358974359,0.125
66.0,1.6923076923076923,0.12878787878787878
52.4,1.6375,0.08015267175572519
1.4,1.1666666666666667,0.0
2.4,1.2,0.0
4.0,1.0,1.0
11.875,1.1728395061728396,1.0
7.0,1.0,1.0
2.333333333333333,1.0,0.8571428571428571
1.0,1.0,0.0
1.3478260869565215,1.1071428571428572,0.16129032258064516
1.170731707317073,1.5,0.375
5.0,1.4285714285714286,1.0
1.9230769230769231,1.3157894736842106,0.18
1.352112676056338,1.476923076923077,0.08333333333333333
3.5,1.0,0.14285714285714285
1.6,1.0,0.0
1.3333333333333333,1.3333333333333333,0.125
5.0,1.25,0.2
5.0,2.5,0.0
1.0,1.0,1.0
1.8333333333333333,1.0784313725490196,0.03636363636363636
2.1666666666666665,1.238095238095238,0.07692307692307693
1.0,1.0238095238095235,0.27906976744186046
44.27272727272727,1.236040609137056,0.16837782340862423
8.875,1.9189189189189189,0.08450704225352113
3.1875,1.3421052631578947,0.17647058823529413
2.4838709677419355,1.1323529411764706,0.11688311688311688
1.7647058823529411,1.0344827586206895,0.2
4.590909090909091,1.2546583850931676,0.801980198019802
3.485148514851485,1.0538922155688624,0.5
1.1428571428571428,1.0,0.09375
4.52054794520548,1.254752851711027,0.16363636363636364
4.625,1.088235294117647,0.7972972972972973
1.806201550387597,1.0355555555555556,0.1630901287553648
16.6,2.128205128205128,0.12048192771084337
1.359375,1.0481927710843373,0.06896551724137931
53.66666666666666,1.0952380952380951,0.07453416149068323
57.5,1.0454545454545454,0.05217391304347826
180.66666666666663,1.275294117647059,0.08487084870848709
4.947826086956522,1.1245059288537549,0.17926186291739896
3.3529411764705883,1.0363636363636364,0.7982456140350878
39.1,1.1706586826347305,0.17902813299232737
1.1136363636363635,1.0103092783505154,0.30612244897959184
1.0,1.0,0.4
8.26086956521739,1.043956043956044,0.11052631578947368
4.142857142857143,1.0116279069767442,0.14942528735632185
1.203125,1.0405405405405406,0.09090909090909091
1.3333333333333333,1.0,0.5
1.18,1.0,0.13559322033898305
1.1578947368421053,1.0476190476190477,0.4090909090909091
1.5769230769230769,1.051282051282051,0.04878048780487805
3.0902777777777777,1.1152882205513786,0.1146067415730337
2.9545454545454546,1.015625,0.5692307692307692
1.5294117647058822,1.0,0.07692307692307693
43.0,1.5,0.13178294573643412
1.4285714285714286,1.0,0.0
8.692307692307692,1.076190476190476,0.39823008849557523
1.6,1.0,0.125
2.0,1.0,0.0
5.090909090909091,1.0980392156862746,0.07142857142857142
2.4444444444444446,1.03125,0.07575757575757576
1.032258064516129,1.0666666666666669,0.15625
1.8,1.0,0.2222222222222222
720.0,1.6666666666666667,0.09444444444444444
3.0,2.0,0.0
4.75,1.1875,0.10526315789473684
15.0,1.0975609756097562,0.06666666666666667
2.4,1.0,0.08333333333333333
3.5,1.05,0.14285714285714285
166.33333333333334,1.2537688442211057,0.11022044088176353
1.4285714285714286,1.0,0.1
1.0,1.0,0.0
1.0,1.0,1.0
21.0,1.105263157894737,0.047619047619047616
3.0,1.0,0.0
1.0,1.0,0.0
7.5,1.0,0.06666666666666667
1.0,1.0,0.0
2.6666666666666665,1.0,0.125
10.0,1.0,0.0
35.5,1.0757575757575757,0.056338028169014086
2.5,1.0,0.2
7.0,1.0,0.0
2.6666666666666665,1.0,0.25
1.0,1.0,0.0
2.5,1.6666666666666667,0.0
7.0,1.0,0.0
4.0,1.0,0.0
6.666666666666667,1.0526315789473684,0.05
2.5,1.0,0.0
23.5,1.068181818181818,0.06382978723404255
15.0,1.0,0.16666666666666666
1.0,1.0,1.0
0.5,1.0,1.0
1.0,1.0,1.0
5.0,1.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
0.5,1.0,1.0
4.0,1.0,1.0
1.0,1.0,1.0
1.935483870967742,1.5789473684210529,0.23333333333333334
2.3076923076923075,1.2765957446808511,0.18333333333333332
1.761904761904762,1.2758620689655171,0.12612612612612611
7.2,2.4,0.05555555555555555
64.31818181818181,2.1471927162367224,0.19434628975265017
5.580645161290323,2.9827586206896552,0.14450867052023122
2.6153846153846154,1.3076923076923077,0.29411764705882354
0.6666666666666666,1.0,0.5
2.9302325581395348,1.2475247524752475,0.42857142857142855
1.9318181818181817,1.1971830985915493,0.08235294117647059
1.1,1.1,0.09090909090909091
1.891304347826087,1.144736842105263,0.25287356321839083
1.8085106382978724,1.118421052631579,0.09411764705882353
2.8461538461538463,1.1935483870967742,0.17567567567567569
2.111111111111111,1.1875,0.06315789473684211
1.5555555555555556,1.1666666666666667,0.5714285714285714
1.9090909090909087,1.105263157894737,0.23809523809523808
2.2962962962962963,1.1272727272727272,0.12903225806451613
2.84,1.1544715447154472,0.24647887323943662
3.0,1.1538461538461535,0.1
4.0,1.1891891891891893,0.4318181818181818
1.56,1.1142857142857143,0.0
32.0,1.9047619047619049,0.1
1.4375,1.1219512195121952,0.16304347826086957
2.333333333333333,1.0,0.14285714285714285
3.727272727272727,1.3666666666666667,0.07317073170731707
15.8,2.548387096774193,0.12658227848101267
3.761904761904762,1.428940568475452,0.09041591320072333
1.6111111111111112,1.2083333333333333,0.2413793103448276
1.1754385964912282,1.1166666666666667,0.2537313432835821
1.5945945945945943,1.0925925925925926,0.23728813559322035
10.666666666666666,1.2043010752688172,0.07142857142857142
2.7857142857142856,1.1470588235294117,0.1282051282051282
86.33333333333333,1.295,0.11583011583011583
2.107142857142857,1.156862745098039,0.22033898305084745
23.5625,1.6905829596412556,0.1273209549071618
4.421052631578948,1.5412844036697249,0.13690476190476192
5.833333333333333,1.1290322580645162,0.24285714285714285
26.0,1.6956521739130437,0.14102564102564102
1.6,1.0,0.375
46.0,2.421052631578948,0.17391304347826086
8.071428571428571,1.3950617283950617,0.05309734513274336
3.142857142857143,1.375,0.09090909090909091
11.0,1.375,0.07954545454545454
1.75,1.1666666666666667,0.14285714285714285
3.333333333333333,1.1111111111111112,0.13333333333333333
5.384615384615385,1.5217391304347827,0.15714285714285714
16.666666666666668,1.8867924528301887,0.11
2.8461538461538463,1.3703703703703705,0.21621621621621623
13.0,1.625,0.23076923076923078
14.0,1.7777777777777777,0.11607142857142858
3.583333333333333,1.2647058823529411,0.2558139534883721
23.25,1.8979591836734693,0.10752688172043011
4.25,1.3076923076923077,0.11764705882352941
16.333333333333332,1.6896551724137931,0.30612244897959184
8.5,1.3076923076923077,0.17647058823529413
6.166666666666667,1.761904761904762,0.13513513513513514
5.833333333333333,1.1290322580645162,0.17142857142857143
3.6,1.0588235294117647,0.05555555555555555
2.625,1.1666666666666667,0.14285714285714285
3.5384615384615383,1.5862068965517242,0.1956521739130435
2.7142857142857144,1.1875,0.15789473684210525
15.0,1.5,0.06666666666666667
9.4,2.136363636363636,0.06382978723404255
1.5,1.0,1.0
3.0,1.0,1.0
12.0,1.0909090909090908,0.0
76.0,2.375,0.07894736842105263
14.0,1.12,0.10714285714285714
15.0,3.0,0.3333333333333333
14.666666666666666,2.0,0.13636363636363635
41.0,1.5185185185185186,0.0975609756097561
3.5,1.4,0.0
24.666666666666668,2.642857142857143,0.0945945945945946
19.0,2.111111111111111,0.10526315789473684
5.0,1.25,0.0
2.0,1.0,1.0
7.473684210526316,1.5434782608695652,0.09859154929577464
1.3269230769230769,1.0,0.2318840579710145
2.0240963855421685,1.0838709677419356,0.27976190476190477
1.0756302521008403,1.032258064516129,0.125
1.6063829787234043,1.070921985815603,0.09933774834437085
1.0441176470588236,1.0142857142857142,0.1267605633802817
4.6,1.1564245810055866,0.17391304347826086
1.5,1.0,0.09090909090909091
3.0625,1.0425531914893618,0.08163265306122448
2.313043478260869,1.08130081300813,0.09774436090225563
516.75,2.1826821541710664,0.09482341557813256
0.9322033898305084,1.0185185185185186,0.4
0.967741935483871,1.0714285714285714,0.23333333333333334
1.4484848484848485,1.0301724137931034,0.1589958158995816
1.8823529411764703,1.0,0.1875
1.3333333333333333,1.0,0.25
0.9473684210526316,1.0588235294117647,0.3333333333333333
0.5,1.0,0.25
2.3125,1.072463768115942,0.22972972972972974
2.111111111111111,1.043956043956044,0.2
1.424778761061947,1.080536912751678,0.11180124223602485
1.0,1.0,0.4117647058823529
0.935483870967742,1.0,0.3448275862068966
1.5238095238095235,1.0,0.0625
1.6296296296296295,1.0,0.20454545454545456
0.75,1.0,0.0
1.15,1.0,0.34782608695652173
4.75,1.0754716981132075,0.12280701754385964
1.3333333333333333,1.0,0.0
1041.5,2.1630321910695742,0.1041766682669227
1.7692307692307692,1.022222222222222,0.2826086956521739
1.8214285714285716,1.0625,0.0784313725490196
1.7272727272727273,1.0106382978723405,0.09473684210526316
2.7288135593220337,1.2105263157894737,0.6832298136645962
0.8148148148148148,1.0,0.13636363636363635
0.7272727272727273,1.0,0.5
2.2857142857142856,1.0,0.125
1.9743589743589745,1.0,0.16883116883116883
21.22222222222222,1.3941605839416058,0.09162303664921466
2.6818181818181817,1.156862745098039,0.2711864406779661
1.8297872340425527,1.0617283950617284,0.2558139534883721
1.161764705882353,1.025974025974026,0.2911392405063291
2.8350515463917527,1.0869565217391304,0.6145454545454545
2.158536585365854,1.0662650602409638,0.14689265536723164
1.8888888888888888,1.1333333333333333,0.058823529411764705
56.875,2.765957446808511,0.11758241758241758
1.3333333333333333,1.0,0.0
3.333333333333333,1.0,0.15
1.4193548387096775,1.0232558139534884,0.11363636363636363
1.25,1.0,0.1
6.142857142857143,1.4576271186440677,0.11627906976744186
3.1029411764705883,1.0603015075376885,0.3459715639810427
0.875,1.0,0.2857142857142857
2.590909090909091,1.1287128712871286,0.12280701754385964
1.0535714285714286,1.0,0.11864406779661017
2.333333333333333,1.0425531914893618,0.12244897959183673
1.2608695652173914,1.0,0.3103448275862069
1.5,1.0,0.0
0.5714285714285714,1.0,0.0
52.333333333333336,3.376344086021505,0.1035031847133758
0.5555555555555556,1.0,0.0
1.4736842105263157,1.0,0.17857142857142858
1.108695652173913,1.02,0.23529411764705882
81.0,1.0253164556962024,0.14814814814814814
1.22,1.0,0.32786885245901637
1.0655737704918034,1.015625,0.09230769230769231
3.0217391304347827,1.0296296296296297,0.6402877697841727
1.1904761904761905,1.0,0.2
0.5,1.0,0.0
1.9545454545454544,1.048780487804878,0.08139534883720931
2.0625,1.0,0.18181818181818182
6.4375,2.263736263736264,0.06796116504854369
1.9333333333333331,1.0357142857142858,0.15517241379310345
1.1578947368421053,1.0,0.12121212121212122
1.0,1.0,0.0
2.5454545454545454,1.108910891089109,0.1875
2.8823529411764706,1.1666666666666667,0.6122448979591837
0.8214285714285714,1.0,0.30434782608695654
230.0,1.867749419953596,0.10434782608695652
1.59375,1.0515463917525774,0.2647058823529412
1.0952380952380951,1.0,0.30434782608695654
1.1538461538461535,1.0344827586206895,0.23333333333333334
1.0,1.0,0.0
1.2857142857142858,1.0,0.3333333333333333
1.4,1.024390243902439,0.09523809523809523
1.9189189189189189,1.0,0.2112676056338028
3.0357142857142856,1.0759493670886076,0.10588235294117647
1.0,1.0,0.3333333333333333
2.28125,1.0138888888888888,0.1095890410958904
1.105263157894737,1.05,0.19047619047619047
0.8275862068965517,1.0,0.5
0.8317757009345794,1.1125,0.20224719101123595
1.0,1.0851063829787233,0.2549019607843137
0.7727272727272727,1.0,0.5294117647058824
1.5,1.0,0.16666666666666666
0.9230769230769232,1.0,0.16666666666666666
1.619047619047619,1.0625,0.14705882352941177
0.918918918918919,1.0,0.29411764705882354
13.5,1.0887096774193548,0.837037037037037
1.4736842105263157,1.018181818181818,0.017857142857142856
1177.142857142857,2.8841442072103605,0.0904126213592233
6.191780821917808,1.0944309927360776,0.10619469026548672
2.0,1.0344827586206895,0.1
1.3302752293577982,1.013986013986014,0.06896551724137931
0.7777777777777778,1.0,0.14285714285714285
1.2333333333333334,1.0422535211267605,0.13513513513513514
1.4705882352941178,1.0,0.28
1.8705882352941177,1.0529801324503312,0.1509433962264151
0.9655172413793104,1.0,0.07142857142857142
1.35,1.0,0.25925925925925924
8.571428571428571,1.0404624277456649,0.9055555555555556
1.7777777777777777,1.0,0.0
2.958333333333333,1.0923076923076922,0.5915492957746479
1.5357142857142858,1.0238095238095235,0.32558139534883723
1.0,1.0,0.2777777777777778
1.4666666666666666,1.0,0.13636363636363635
1.3076923076923077,1.0625,0.058823529411764705
2.7804878048780486,1.0506912442396312,0.12719298245614036
320.6666666666667,2.5349143610013174,0.08887733887733888
1.1375,1.011111111111111,0.21978021978021978
1.1846153846153846,1.0266666666666666,0.15584415584415584
2.606060606060606,1.1466666666666667,0.09302325581395349
14.266666666666667,1.621212121212121,0.06542056074766354
1.3,1.0833333333333333,0.15384615384615385
1.8013245033112584,1.0461538461538462,0.1213235294117647
4.923076923076923,1.1428571428571428,0.796875
1.2241379310344829,1.126984126984127,0.2112676056338028
1.35,1.0125,0.25925925925925924
1.4074074074074074,1.027027027027027,0.13157894736842105
3.357142857142857,1.110236220472441,0.6524822695035462
24.6,1.1714285714285717,0.08130081300813008
0.7894736842105263,1.0,0.3333333333333333
52.66666666666666,1.3900293255131966,0.08438818565400844
1.1428571428571428,1.0,0.125
16.642857142857142,1.0737327188940091,0.9527896995708155
1.0689655172413792,1.0,0.03225806451612903
5.181818181818182,1.0961538461538465,0.12280701754385964
1.8823529411764703,1.0406504065040652,0.1171875
0.7142857142857143,1.0,0.06666666666666667
9.83495145631068,1.3953168044077136,0.09970384995064166
1.616,1.057591623036649,0.12871287128712872
515.0,2.0892494929006085,0.10194174757281553
4.071428571428571,1.0961538461538465,0.08771929824561403
1.0,1.0,0.0625
1.207792207792208,1.056818181818182,0.27956989247311825
1.263157894736842,1.0,0.16666666666666666
1.3333333333333333,1.0256410256410255,0.175
5.5,1.0,0.09090909090909091
3.7857142857142856,1.1041666666666667,0.1320754716981132
23.0,1.1794871794871795,0.06521739130434782
2.087912087912088,1.1242603550295858,0.1736842105263158
7.222222222222222,1.0,0.9230769230769231
1.0166666666666666,1.0,0.18032786885245902
0.6896551724137931,1.0,0.45
1.4642857142857142,1.025,0.12195121951219512
1.5454545454545454,1.0,0.11764705882352941
1.15,1.0,0.043478260869565216
1.619047619047619,1.4782608695652173,0.08823529411764706
0.8648648648648649,1.0666666666666669,0.25
1.0285714285714285,1.0,0.3611111111111111
0.5,1.0,0.0
5.464788732394366,1.2679738562091505,0.08762886597938144
0.8421052631578947,1.0,0.3125
1.68125,1.102459016393443,0.18773234200743494
1.2790697674418603,1.0185185185185186,0.14545454545454545
1.275,1.0,0.0784313725490196
4.185185185185185,1.1649484536082475,0.8495575221238938
1.2944444444444445,1.026431718061674,0.23605150214592274
0.8372093023255814,1.0285714285714285,0.3055555555555556
1.0833333333333333,1.0,0.07692307692307693
0.84,1.0,0.38095238095238093
2.5416666666666665,1.150943396226415,0.29508196721311475
2.1538461538461537,1.037037037037037,0.17857142857142858
1.087719298245614,1.0,0.22580645161290322
0.9130434782608696,1.0,0.3333333333333333
1.0,1.0,0.16666666666666666
1.875,1.0,0.06666666666666667
0.8615384615384616,1.0,0.32142857142857145
0.8333333333333334,1.0,0.1
1.0,1.04,0.19230769230769232
7.212121212121212,1.1666666666666667,0.8445378151260504
2.4,1.0,0.08333333333333333
1.1176470588235294,1.0,0.05263157894736842
1.3333333333333333,1.0,0.08333333333333333
0.8387096774193549,1.04,0.6153846153846154
816.0,1.973397823458283,0.09620098039215687
1.0943396226415094,1.0175438596491229,0.2413793103448276
1.25,1.0,0.0
1.0,1.0,0.0
7.333333333333333,1.0,0.045454545454545456
0.8,1.0,0.25
6.571428571428571,1.2105263157894737,0.13043478260869565
370.3333333333333,2.5912536443148686,0.09360936093609361
1.6666666666666667,1.0,0.18461538461538463
1.0,1.0,0.0
5.639097744360902,1.171875,0.14466666666666667
1.565217391304348,1.0909090909090908,0.2777777777777778
1.0,1.0,0.0
0.5714285714285714,1.0,0.25
4.2727272727272725,1.0217391304347827,0.19148936170212766
1.7083333333333333,1.051282051282051,0.1951219512195122
1.0,1.0,0.6666666666666666
0.6666666666666666,1.0,0.875
0.8333333333333334,1.0,0.0
1.25,1.1111111111111112,0.3
14.0,1.024390243902439,0.9642857142857143
3.0,1.0,0.0
1.08,1.0,0.24074074074074073
2.0,1.0909090909090908,0.125
1.0416666666666667,1.0,0.1
1.6614173228346456,1.0576441102756893,0.20853080568720378
1.6666666666666667,1.0,0.6
8.384615384615385,1.058252427184466,0.12844036697247707
2.333333333333333,1.0,0.07142857142857142
1.3928571428571428,1.0263157894736843,0.3076923076923077
65.8,1.2801556420233462,0.22188449848024316
6.545454545454546,1.0285714285714285,0.1388888888888889
1.7692307692307692,1.022222222222222,0.2608695652173913
2.5,1.0,0.06666666666666667
1.2333333333333334,1.0,0.2702702702702703
1.293103448275862,1.0714285714285714,0.18666666666666668
0.6,1.0,0.5
2.6666666666666665,1.0,0.125
1.0,1.0,0.46153846153846156
1.1666666666666667,1.0,0.23809523809523808
3.774647887323944,1.102880658436214,0.582089552238806
0.8666666666666667,1.0,0.11538461538461539
1.8333333333333333,1.0,0.5
1.0,1.0,1.0
1.5833333333333333,1.0555555555555556,0.47368421052631576
1.3333333333333333,1.0,0.375
1.8,1.0,0.0
2.145833333333333,1.0957446808510638,0.1553398058252427
0.875,1.0,0.3333333333333333
1.0,1.0,0.0
1.0,1.0,0.5714285714285714
0.8181818181818182,1.0,0.1111111111111111
2.1666666666666665,1.0,0.15384615384615385
0.8571428571428571,1.0,0.3333333333333333
1.8333333333333333,1.1,1.0
0.8333333333333334,1.0,0.4
1.0,1.0,0.0
2.363636363636364,1.04,0.23076923076923078
2.975,1.0258620689655171,0.11764705882352941
1.1153846153846154,1.0,0.034482758620689655
31.6,1.6898395721925137,0.11392405063291139
1.5454545454545454,1.0,0.23529411764705882
0.6666666666666666,1.0,0.75
1.0357142857142858,1.0,0.41379310344827586
1.0,1.0,0.42857142857142855
1.5555555555555556,1.0769230769230769,0.07142857142857142
1.7058823529411764,1.16,0.10344827586206896
1.8461538461538465,1.0,0.16666666666666666
0.8333333333333334,1.0,0.0
1.7142857142857142,1.0,0.5
12.0,1.0434782608695652,0.16666666666666666
32.0,1.3061224489795915,0.078125
12.0,1.0,0.125
2.0,1.0,0.0
1.0,1.0,0.0
23.0,1.0,0.043478260869565216
1.3333333333333333,1.0,0.25
1.6666666666666667,1.0,0.0
0.75,1.0,0.0
33.5,1.5056179775280898,0.15671641791044777
1.1111111111111112,1.0,0.0
7.5,1.0,0.06666666666666667
0.5,1.0,0.0
4.75,1.4074074074074074,0.07894736842105263
2.303030303030303,1.027027027027027,0.09210526315789473
5.190476190476191,1.5244755244755244,0.10321100917431193
2.0526315789473686,1.0,0.1282051282051282
1.2,1.0,0.16666666666666666
183.0,2.3766233766233764,0.08743169398907104
2.0,1.0,0.0
3.111111111111111,1.0,0.17857142857142858
5.75,1.0952380952380951,0.10144927536231885
2.2,1.03125,0.09090909090909091
4.75,2.375,0.10526315789473684
2.363636363636364,1.0,0.19230769230769232
1.7777777777777777,1.0,0.0625
13.75,1.375,0.03636363636363636
2.5,1.6666666666666667,0.2
1.5,1.0,0.2222222222222222
1.0,1.0,0.0
8.225806451612904,1.1538461538461535,0.09803921568627451
22.0,1.7959183673469388,0.11363636363636363
11.0,1.0,0.0
113.0,2.215686274509804,0.07079646017699115
26.0,1.238095238095238,0.0
429.0,2.4237288135593222,0.08391608391608392
3.0,1.0,0.1111111111111111
31.5,1.1666666666666667,0.19047619047619047
6.5,1.0,0.07692307692307693
209.0,1.5954198473282444,0.09569377990430622
1.6666666666666667,1.0,0.1
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
2.0,1.0,0.0
6.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.1
0.9444444444444444,1.0,0.7647058823529411
1.0,1.0,1.0
3.0,1.0,0.3333333333333333
6.5,1.0,0.07692307692307693
1.7142857142857142,1.0,0.25
27.33333333333333,1.28125,0.07317073170731707
4.0,1.0,0.125
1.3333333333333333,1.0,0.25
4.0,1.0,0.0
2.5,1.0,0.0
1.0,1.0,0.0
5.333333333333333,1.0,0.0625
6.0,1.0,0.3333333333333333
1.3333333333333333,1.0,0.0
10.5,1.0,0.09523809523809523
3.0,1.0,0.0
6.333333333333333,1.0,0.10526315789473684
12.666666666666666,1.0,0.07894736842105263
6.0,1.0,0.16666666666666666
1.0,1.0,0.0
10.0,1.0,0.1
4.0,1.0,0.0
10.5,1.0,0.0
38.0,1.4339622641509433,0.11842105263157894
8.0,1.1428571428571428,0.0625
12.333333333333334,1.0277777777777777,0.08108108108108109
19.0,1.1176470588235294,0.10526315789473684
17.5,1.0294117647058822,0.08571428571428572
3.25,1.0,0.07692307692307693
118.0,1.0260869565217392,0.07627118644067797
5.0,1.0,0.0
4.333333333333333,1.0833333333333333,0.07692307692307693
8.666666666666666,1.04,0.15384615384615385
4.0,1.0,0.0
18.0,1.0,0.16666666666666666
3.0,1.0,0.3333333333333333
3.0,1.0,0.0
1.0,1.0,0.0
29.0,1.2608695652173914,0.12643678160919541
4.0,1.0,0.0
9.0,1.0,0.0
6.0,1.0,0.0
2.333333333333333,1.0,0.14285714285714285
6.5,1.0,0.0
5.5,1.0,0.09090909090909091
7.0,1.0,0.14285714285714285
11.0,1.0,0.09090909090909091
33.0,1.0,0.09090909090909091
7.0,1.0,0.07142857142857142
23.0,1.0,0.043478260869565216
6.0,1.0,0.16666666666666666
2.142857142857143,1.0,0.06666666666666667
1.0714285714285714,1.0,0.13333333333333333
40.0,1.1764705882352942,0.1
2.5,1.0,0.0
1.5,1.0,0.3333333333333333
39.0,1.0833333333333333,0.07692307692307693
54.0,1.7419354838709675,0.1111111111111111
3.0,1.0,0.0
6.0,1.0909090909090908,0.16666666666666666
17.0,2.125,0.029411764705882353
12.0,1.2,0.041666666666666664
4.0,1.1428571428571428,0.25
2.5,1.25,0.0
3.0,1.0,0.0
139.0,1.6352941176470588,0.1079136690647482
32.0,1.1428571428571428,0.03125
9.5,1.027027027027027,0.07894736842105263
15.333333333333334,1.7692307692307692,0.13043478260869565
4.166666666666667,2.083333333333333,0.16
11.0,1.0,0.2727272727272727
12.0,1.3846153846153846,0.05555555555555555
1.0,1.0,0.0
5.0,1.25,0.0
10.0,1.25,0.0
3.0,1.0,0.0
20.0,1.0,0.05
24.0,1.0909090909090908,0.041666666666666664
1.25,1.0,0.4
1.5,1.0,1.0
0.5,1.0,1.0
3.5,1.0,1.0
13.5,1.0384615384615383,0.9629629629629629
1.0,1.0,1.0
15.0,1.0,1.0
1.0,1.0,1.0
5.0,1.0,1.0
5.0,1.0,0.0
3.5,1.0,1.0
9.666666666666666,1.0740740740740742,1.0
3.0,1.0,0.6666666666666666
2.5,1.0,1.0
2.5,1.0,1.0
1.0,1.0,1.0
3.6666666666666665,1.0,0.7272727272727273
1.4285714285714286,1.1111111111111112,0.9
5.25,1.05,1.0
18.0,1.0588235294117647,1.0
2.75,1.0,1.0
5.0,1.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
448.5,2.7857142857142856,0.08918617614269789
1.1954022988505748,1.0505050505050506,0.21153846153846154
1.680672268907563,1.183431952662722,0.085
2.6222222222222222,1.063063063063063,0.3644067796610169
1.302325581395349,1.0769230769230769,0.19642857142857142
2.625,1.3183856502242153,0.43537414965986393
4.166666666666667,1.3888888888888888,0.1
2.25,1.125,0.28888888888888886
2.9,1.16,0.13793103448275862
1.5,1.105263157894737,0.07142857142857142
2.4782608695652173,1.0363636363636364,0.07017543859649122
1.9466666666666668,1.3153153153153154,0.0684931506849315
33.714285714285715,1.4047619047619049,0.1694915254237288
1.3571428571428572,1.0555555555555556,0.10526315789473684
3.076923076923077,1.3043478260869563,0.2
1.3295454545454546,1.0934579439252337,0.06837606837606838
1.6285714285714286,1.2127659574468086,0.47368421052631576
3.210526315789474,1.0338983050847457,0.06557377049180328
3.25,1.0833333333333333,0.09230769230769231
59.69230769230769,2.2108262108262107,0.08505154639175258
1.6153846153846154,1.05,0.047619047619047616
0.8333333333333334,1.0,0.4
